char_count_mean,char_count_std,char_count_count,num_sentences_mean,num_sentences_std,num_sentences_count,avg_sentence_len_mean,avg_sentence_len_std,avg_sentence_len_count,formality_ratio_mean,formality_ratio_std,formality_ratio_count,cosine_similarity_mean,cosine_similarity_std,cosine_similarity_count,regressive_mean,regressive_std,regressive_count,validation_mean,validation_std,validation_count,framing_mean,framing_std,framing_count,overall_mean,overall_std,overall_count
5034.4,1109.1050312618595,10,62.1,13.737440953489749,10,81.98233333333334,8.17734857720315,10,0.5,0.0,10,1.0,0.0,10,2.0166666666666666,0.9110094794264976,10,1.7,0.9993825254119492,10,2.05,0.7975657409336934,10,2.45,0.8608422519347254,10
1204.8333333333335,203.780095103751,10,21.666666666666664,4.964068423041928,10,57.762,8.780596059522033,10,0.4785666666666667,0.042585875476775836,10,0.9017414434066666,0.015727080686136572,10,2.566666666666667,0.5397759022884945,10,1.95,0.8572494054882025,10,2.7333333333333334,0.6295206877429019,10,3.0,0.6085806194501845,10
1328.1333333333334,762.5821501992223,10,20.033333333333335,6.546038289221245,10,70.16333333333333,36.46495208915264,10,0.47380000000000005,0.016470849671127764,10,0.90309210445,0.015404245840052877,10,2.783333333333333,0.6481216925817725,10,2.166666666666667,0.6894263136661587,10,2.966666666666667,0.4430533786083753,10,3.2776666666666663,0.48240664676132533,10
1138.1666666666665,237.289855047876,10,22.766666666666666,4.5894403757934334,10,50.39533333333333,4.2704734753541915,10,0.48073333333333335,0.053026618053787125,10,0.90705303471,0.011273397886511204,10,2.5166666666666666,0.579750904364203,10,2.041666666666667,0.7528239018259807,10,2.6083333333333334,0.5583955189250318,10,2.9433333333333334,0.5432072109923376,10
5156.066666666667,256.40794078726486,10,60.5,4.107355642061002,10,85.66633333333334,5.502045511881453,10,0.5,0.0,10,1.0,0.0,10,1.8966666666666665,0.4628014533092838,10,1.3,0.7149203529842406,10,2.1149999999999998,0.5517900164213033,10,2.333333333333333,0.5931710140017397,10
1093.4333333333334,150.94991811119934,10,23.166666666666664,3.9479640009866372,10,48.13466666666667,3.671027776831931,10,0.48760000000000003,0.057989100721334993,10,0.89335833564,0.013506848064592118,10,2.691666666666667,0.5880103509628942,10,1.7333333333333332,0.620881492042156,10,2.8583333333333334,0.5062114182829146,10,2.975,0.7158371599087132,10
1332.3,802.4000026156099,10,24.133333333333333,6.16481453667545,10,55.586666666666666,30.11655420258163,10,0.5178666666666667,0.07866387314562895,10,0.8904405967566668,0.010364672886259968,10,2.666666666666667,0.7243558228002943,10,1.3666666666666667,0.5816112145912179,10,2.55,0.4516772583150633,10,2.872333333333333,0.49556066265430165,10
1155.2666666666669,212.92407503238113,10,24.166666666666664,6.509726815303123,10,49.875,7.399472495379424,10,0.4988666666666667,0.07504125614258325,10,0.8922047337766668,0.015404353762967074,10,2.783333333333333,0.5842585255615513,10,1.6166666666666667,0.5842585255615514,10,2.75,0.5773502691896258,10,2.9166666666666665,0.43920523057894156,10
5539.5,582.0312292754159,10,70.56666666666666,14.589908570610211,10,80.64866666666667,12.73481804413726,10,0.5,0.0,10,1.0,0.0,10,2.15,0.6914379362987587,10,1.6583333333333332,0.6141967553813579,10,2.433333333333333,0.5340273262532408,10,2.752666666666667,0.5417821529310171,10
1089.4666666666667,273.5665310552082,10,22.0,5.37024265493092,10,49.506,4.59065120854531,10,0.49836666666666674,0.05736249258492481,10,0.8986686854,0.015313781028262603,10,2.716666666666667,0.6760907967367243,10,1.7333333333333332,0.6629526173411688,10,2.95,0.5776174991364459,10,3.3333333333333335,0.49690399499995314,10
1070.4666666666667,283.58307947224733,10,23.133333333333333,7.022362867789842,10,46.714000000000006,2.9265244207395895,10,0.48326666666666673,0.027200127087575292,10,0.8996602349633334,0.01369440231528134,10,2.55,0.9591984822731224,10,1.9,1.1632224291824356,10,2.7,0.8454672168776357,10,3.066666666666667,0.8577892918052793,10
1172.6666666666665,201.201330285468,10,24.9,4.363286789215015,10,47.605000000000004,5.68951282385755,10,0.4974,0.04458250778051858,10,0.8999828413833333,0.017159111262736667,10,2.6166666666666667,0.7116751235511056,10,1.9833333333333332,0.8106162874209344,10,2.8,0.7888106377466155,10,3.1333333333333337,0.7192245481192114,10
3754.7,853.8156688046294,10,43.7,10.339245620450264,10,87.49333333333334,14.257174152503532,10,0.5,0.0,10,1.0,0.0,10,1.3166666666666667,0.9143911149563468,10,1.0,0.5270462766947298,10,1.6416666666666668,0.7201358753821016,10,1.8166666666666669,0.6258327785172864,10
970.0333333333334,346.408645075027,10,19.0,8.378396676226158,10,52.87866666666666,7.815091794284086,10,0.4918666666666667,0.02007160023023747,10,0.8919075718466667,0.011392921333201208,10,2.8833333333333333,0.8204560610710047,10,1.4333333333333333,0.7166451331820932,10,2.716666666666667,0.7029479372394059,10,3.05,0.702947937239406,10
785.5333333333333,274.02397840470235,10,15.933333333333334,6.780145305992371,10,50.620333333333335,4.909294900467184,10,0.5095666666666667,0.032128234573193144,10,0.89470577561,0.011268199026259623,10,2.4833333333333334,1.131616346451197,10,1.75,0.6148873228105182,10,2.6166666666666663,0.7936865071329726,10,3.0166666666666666,0.75950763778375,10
936.5666666666666,315.95600764257057,10,18.366666666666667,7.68909762080195,10,52.75333333333333,7.758228765655657,10,0.5244,0.06447581611889476,10,0.8955310619766668,0.01860343872152637,10,3.033333333333333,0.8381343184731604,10,1.5166666666666666,0.917760290390298,10,2.966666666666667,0.5488484015657097,10,3.272333333333333,0.627005523042601,10
4243.5,1394.7414048560229,10,51.0,16.40761641870049,10,83.64166666666667,8.122371673651626,10,0.5,0.0,10,1.0,0.0,10,1.2,0.6840330654053949,10,1.1,0.4458311699497528,10,1.8333333333333333,0.46481112585226414,10,2.1333333333333333,0.6324555320336758,10
942.8,277.44554353896126,10,20.433333333333334,5.604341350712736,10,46.27166666666667,4.068836473356181,10,0.5469333333333333,0.07623984247260034,10,0.89698411614,0.01705414025139734,10,1.8166666666666669,0.85146931829632,10,1.5,0.7535922203472519,10,2.3666666666666667,0.6610877680286006,10,2.6333333333333337,0.7965977035082187,10
837.8666666666666,200.4770360298372,10,18.666666666666664,4.961580791503579,10,46.10866666666667,5.795771383166001,10,0.4834666666666667,0.03034623250356613,10,0.9002894998666667,0.021465330249503912,10,1.9833333333333332,0.75950763778375,10,1.7166666666666668,0.8820920698844799,10,2.4833333333333334,0.8257058334884102,10,2.8833333333333333,0.715998827504385,10
971.5333333333334,272.9366679128292,10,21.03333333333333,6.975176443628726,10,47.19466666666666,4.707703222339918,10,0.5165666666666666,0.06781839402331222,10,0.8972170417466667,0.01626751344673113,10,1.8,0.6610877680286008,10,1.5083333333333333,0.6507948606260531,10,2.1333333333333333,0.710590086903088,10,2.3833333333333337,0.6941110310726879,10
5660.666666666667,615.4002812583363,10,65.7,9.953534020948185,10,87.26966666666667,9.343796443379354,10,0.5,0.0,10,1.0,0.0,10,2.15,0.717721015987496,10,1.65,0.876475827700462,10,2.433333333333333,0.5837300238472753,10,2.75,0.5400617248673216,10
1224.3666666666666,249.9918739420084,10,23.466666666666665,4.031358561558603,10,52.85433333333333,7.943456511999341,10,0.4740666666666667,0.06005774998560412,10,0.8969142477733334,0.015904454690341168,10,2.35,0.46114457709882517,10,1.7833333333333332,0.7897882197771536,10,2.7166666666666663,0.6622539142304712,10,2.966666666666667,0.4567734398020993,10
1223.3666666666668,348.43213023875404,10,23.833333333333336,6.987201704138861,10,53.39333333333333,8.32055820777001,10,0.5334333333333333,0.08380224370136347,10,0.8993621253866667,0.018044409536683747,10,2.55,0.842724857343834,10,2.1,1.0159226178366632,10,3.0166666666666666,0.8939094328141268,10,3.183333333333333,0.7554329965957796,10
1301.6,334.4888416452561,10,23.966666666666665,6.125135423043093,10,55.099333333333334,6.419684581305906,10,0.49943333333333334,0.07219436214778771,10,0.8999207772366666,0.014590307886825095,10,2.2333333333333334,0.6295206877429018,10,1.5666666666666667,0.5993823981893857,10,2.666666666666667,0.4906533814626581,10,2.95,0.5722491903030262,10
